injection,structure_id,experiment_id,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
1097,157,126116142,2,634132375,False,1,5930,5750,5890,0.147686112249032,0.22793310419779,152.352286118748,668.407893864085,0.09765620160625,112405034928.5,349748881.5,53285041664,79719348.25,0.4284423798375
1097,614,126116142,2,634132364,False,1,6400,6770,6500,0.271309031347472,0.622006297111511,651.033264160156,1046.66662597656,0.1794008188,187411496960,235447200,153283952640,146449648,0.28842282
1097,1097,126116142,2,634132734,False,1,6110,6250,6650,3.7459363741104,0.320084422826767,291.613311767578,911.051208496094,2.4769689728,2822249516078.53,6317131776,1842159681536,2022015488,7.7384864256
1097,141,126116142,2,634132039,False,1,5290,6750,6020,0.61587960932538,0.41346303849454,365.612635680785,884.269213064406,0.407245220133093,437509206526.031,804050294,293970947209.25,332445077.659668,0.98496161015
1097,525,126116142,3,634134026,False,0.998154997825623,8220,5910,6380,0.0724955406338611,0.170697210490817,102.10412648924,598.159314939321,0.0479370675,61498281984,229249792,23407349760,39132300,0.2808309952
1097,693,126116142,3,634134146,False,1,7050,6580,6330,0.269699984298477,0.294395486033683,256.550387312975,871.448101224017,0.17833684995,202514067456,494508608,126866374912,145581102,0.6057730448
1097,467,126116142,2,634132272,False,1,7180,6100,6390,1.04185727317002,0.389606973512277,364.349407104765,935.171677806951,0.688919373421289,761945654016,1443462772,525924805156,562383161.976562,1.7682418957
1097,576073704,126116142,2,634133647,False,1,6110,6250,6650,0.0962230758169444,0.617768347263336,628.018432617188,1016.59210205078,0.0636267009,65974648832,84077088,52801961984,51940164,0.1029944328
1097,525,126116142,2,634132299,False,0.998154997825623,8220,5910,6380,0.0486017034523873,0.228874087333679,152.47607421875,666.20068359375,0.0321374683,39212580864,114624896,17477554176,26234668,0.1404154976
1097,88,126116142,2,634131999,False,1,6100,6730,6270,0.216872774711463,0.792631268501282,931.115295410156,1174.71435546875,0.1434053012,150504996864,147692320,137518579712,117065552,0.180923092
1097,614,126116142,3,634134089,False,1,6400,6770,6500,0.313822986416121,0.359737164001101,337.647483155459,938.594943597281,0.2075128146,216326563840,470894400,158996308992,169398216,0.57684564
1097,72,126116142,3,634133715,False,0.999830543994904,4920,5660,6070,0.0597525902616213,0.360067815957221,286.806590798977,796.534925057152,0.03951089856875,40582866944,89577000,25691273984,32253794.75,0.109731825
1097,946,126116142,1,634133023,False,0.626837015151978,7370,5450,5520,0.0598345394024544,0.101501874625683,39.9281234741211,393.373260498047,0.03956508675,64086032384,318201312,12705181696,32298030,0.3897966072
1097,946,126116142,3,634134330,False,1,7180,6100,6390,0.227564947614361,0.193017855941461,124.897749761635,647.078733480048,0.15047541075,197764702208,636402624,79485255680,122837070,0.7795932144
1097,63,126116142,3,634133710,False,0.985092759132385,6340,5680,6300,0.041769616164749,0.191760536427795,124.77601724135,650.686630136398,0.02761980795,39255801856,117577800,14670889600,22546782,0.144032805
1097,830,126116142,3,634134237,False,0.999987483024597,7180,6190,6250,0.11893620549084,0.189686397699519,134.608606958815,709.637636600845,0.078645567175,105525188608,338455808,45559064832,64200463,0.4146083648
1097,1097,126116142,3,634134454,False,1,6110,6250,6650,4.35644620132148,0.178715612748891,147.799534612771,827.009640284988,2.8806634696,3767707860782.53,13158123008,1944764456960,2351562016,16.1187006848
1097,226,126116142,2,634132102,False,1,5750,5950,6730,0.11222703103057,0.265357166528702,211.192642211914,795.880737304688,0.0742091819,93242560512,228292032,48213598208,60578924,0.2796577392
1097,223,126116142,2,634132098,False,0.884008288383484,7300,7090,6140,0.0362204522384586,0.152481839060783,68.230842590332,447.468658447266,0.0239504699,26642655232,128221200,8748640256,19551404,0.15707097
1097,331,126116142,2,634132180,False,0.999255180358887,7570,6510,6680,0.126702374275279,0.149617999808596,105.26901620962,703.585239371523,0.083780881071289,114702721792,457114492,48119992868,68392555.9765625,0.5599652527
1097,126,126116142,3,634133750,False,0.917349636554718,7750,6760,6090,0.0231105136048263,0.111280621611351,46.1766900560382,414.957154151338,0.0152816330625,17356235776,112102200,5176508544,12474802.5,0.137325195
1097,38,126116142,3,634133695,False,1,5930,5750,5890,0.0689210693638571,0.219007450983162,166.361847952142,759.617297061425,0.0455734783875,54586553930.5,169870200,28259920384,37202839.5,0.208090995
1097,226,126116142,3,634133827,False,1,5750,5950,6730,0.123630505858297,0.13894857961054,103.852670320459,747.418006082171,0.081749633875,126089588736,480281232,49878488448,66734395,0.5883445092
1097,118,126116142,2,634132018,False,0.736961662769318,6520,6620,5790,0.0323278539229971,0.189129084348679,107.432754516602,568.039306640625,0.02137652195,27187025920,92266200,9912412160,17450222,0.113026095
1097,173,126116142,3,634133788,False,1,6060,6880,6390,0.0901165571381385,0.359534467699031,358.60082766659,997.403197422445,0.0595888167,66080137216,135296992,48517613312,48643932,0.1657388152
1097,118,126116142,3,634133743,False,0.736961662769318,6520,6620,5790,0.0427327257106375,0.125000585263076,62.1776076613104,497.418532324882,0.02825665605,38828530688,184532400,11473783168,23066658,0.22605219
1097,830,126116142,2,634132516,False,0.999987483024597,7180,6190,6250,0.102562329851933,0.327144771814346,253.80451965332,775.817138671875,0.0678184794,80047718400,169227904,42950807552,55362024,0.2073041824
1097,1004,126116142,1,634132973,False,0.619394481182098,7530,6600,4890,0.0192470479655487,0.1183837428689,35.8573875427246,302.891143798828,0.01272694885,13133127680,87759904,3146840832,10389346,0.1075058824
1097,157,126116142,3,634134327,False,1,5930,5750,5890,0.186951090149116,0.143763069514744,84.2872239714793,586.292601124763,0.123619838535156,153613830672.5,701947685.5,59165221784,100914153.90625,0.8598859147375
1097,223,126116142,3,634133823,False,0.884008288383484,7300,7090,6140,0.0484494810278735,0.1019819655408,40.3590205675816,395.74664357136,0.0320368125,37429437440,256442400,10349764096,26152500,0.31414194
1097,133,126116142,3,634133757,False,1,5710,6400,5790,0.0368558953644441,0.150844792696781,99.6633930466455,660.701581174118,0.02437065133125,34774034432,131886616,13144267648,19894409.25,0.1615611046
1097,576073704,126116142,3,634133682,False,1,6110,6250,6650,0.102635406545504,0.306947990073676,298.548978114147,972.637019198227,0.06786680075,81585039360,180491392,53885520640,55401470,0.2211019552
1097,272,126116142,3,634133864,False,0.999723315238953,5190,6670,6010,0.0421686553718979,0.139589208172247,79.6557970362136,570.644379169499,0.027883669275,38782329854.0312,163065464,12989109504,22762179,0.1997551934
1097,263,126116142,3,634133857,False,1,5190,6310,6290,0.0467448841549382,0.305319020814721,262.416031700043,859.481440100932,0.03090966213125,35563618048,82642664,21686759936,25232377.25,0.1012372634
1097,1004,126116142,2,634132662,False,0.999963104724884,7380,6550,6530,0.105270469194408,0.647492110729218,591.276733398438,913.179809570312,0.0696092138,64986509312,87759904,51890388992,56823848,0.1075058824
1097,946,126116142,2,634132610,False,1,7180,6100,6390,0.167730408211906,0.284533828496933,209.867370605469,737.583190917969,0.110910324,133678669824,318201312,66780073984,90539040,0.3897966072
1097,88,126116142,3,634133724,False,1,6100,6730,6270,0.240862310386062,0.27813063749233,302.577000602337,1087.89525429639,0.159268180225,203488559104,467459616,141442528512,130014841,0.5726380296
1097,194,126116142,3,634133800,False,1,6040,6460,6690,0.366959853999648,0.107202347304904,63.518632859463,592.511586325661,0.2426491221,352991336448,1847729280,117365237760,198080916,2.263468368
1097,693,126116142,2,634132425,False,1,7050,6580,6330,0.247081982524449,0.53941285610199,498.606323242188,924.35009765625,0.1633808862,168210382848,247254304,123282563072,133372152,0.3028865224
1097,1004,126116142,3,634134382,False,0.999963104724884,7380,6550,6530,0.124517517159957,0.382937941682343,313.567058049653,818.845624625427,0.08233616265,78119636992,175519808,55037229824,67213194,0.2150117648
1097,980,126116142,3,634134362,False,0.997577011585236,7620,6360,6170,0.0546787671068703,0.248048143105665,165.723757591038,668.111260645244,0.0361558756125,42319222784,118989000,19719304192,29515000.5,0.145761525
1097,523,126116142,2,634132298,False,1,5230,6100,6160,0.168776490909741,0.617023885250092,630.085021972656,1021.16796875,0.1116020374,116084867072,147650208,93032185856,91103704,0.1808715048
1097,525,126116142,1,634133318,False,0.669484078884125,7620,5830,5650,0.0238938371814738,0.112520337104797,51.732177734375,459.758483886719,0.0157995992,22285701120,114624896,5929795584,12897632,0.1404154976
1097,194,126116142,2,634132075,False,1,6040,6460,6690,0.320287304118646,0.188187062740326,121.469276428223,645.470886230469,0.2117872904,255420594176,918700672,111593906176,172887584,1.1254083232
1097,141,126116142,3,634133764,False,1,5290,6750,6020,0.707999215451065,0.221593103039498,179.206287473569,808.717803106109,0.468158536156531,575666327390.031,1724648594,309067871727.25,382170233.597168,2.11269452765
1097,290,126116142,2,634132799,False,1,6110,6250,6650,0.940944341647153,0.202181800065326,170.593701368393,843.76388633039,0.622191544816406,791212496768,2512152256,428557351752,507911465.15625,3.0773865136
1097,1109,126116142,3,634134466,False,1,5230,5820,6210,0.0460653858570348,0.285801541326161,233.343465213843,816.452787941924,0.0304603495875,37364128768,87003000,20301581504,24865591.5,0.106578675
1097,804,112425523,2,633119130,False,0.974280774593353,7590,4960,6720,0.0822825502755217,0.14864856004715,56.752498626709,381.789733886719,0.0165056696,16132771840,90643432,5144241152,13474016,0.1110382042
1097,946,112425523,2,633119242,False,0.952352702617645,7380,5320,6140,0.221807355198969,0.12956266105175,43.1083564758301,332.722076416016,0.0444939894,37572038656,280340224,12085006336,36321624,0.3434167744
1097,946,100141434,3,631548481,False,0.999172806739807,7650,5040,6050,0.198198544358457,0.100219261612369,81.2351407282841,810.574129377318,0.06326293225,167590379520,515302240,41860649984,51643210,0.631245244
1097,946,100141434,2,631546744,False,0.999172806739807,7650,5040,6050,0.130957343233848,0.173122674226761,168.101211547852,970.994750976562,0.041800234,93245472768,197100928,33132904448,34122640,0.2414486368
1097,576073704,100141434,2,631547792,False,0.52737295627594,6520,6000,6520,0.0379699553864743,0.102615125477314,53.6808395385742,523.1279296875,0.01211961835,27488516096,96414304,5175600640,9893566,0.1181075224
1097,797,114046440,2,633275642,False,1,7040,5040,7300,0.235231685796295,0.21984076499939,484.395233154297,2203.39135742188,0.1817415488,628075905024,674854144,326896123904,148360448,0.8266963264
1097,980,114046440,3,633277585,False,0.976900160312653,7570,5940,6290,0.0220702616690634,0.116983061459463,156.716061888074,1339.64746633323,0.0170516294375,61739493376,118989000,18647487488,13919697.5,0.145761525
1097,88,114046440,2,633275132,False,0.976699352264404,6670,5950,6380,0.0605795741005612,0.11980152130127,135.44694519043,1130.59448242188,0.0468041777,171005103872,318923264,43197181952,38207492,0.3906809984
1097,525,114046440,1,633276500,False,0.819386959075928,7900,5530,5680,0.019578234767231,0.107725098729134,140.42903137207,1303.58703613281,0.01512627305,51845533696,114624896,16096663552,12347978,0.1404154976
1097,804,114046440,2,633275649,False,0.691887676715851,7690,5150,6770,0.0298933730705963,0.173981457948685,254.441055297852,1462.46069335938,0.0230958168,75955290112,108366304,27572836352,18853728,0.1327487224
1097,525,114046440,3,633277227,False,0.97361022233963,7840,5690,6070,0.0533324781287751,0.146725341412742,245.348558972738,1672.16212694007,0.04120502365,144517099520,229249792,56246106112,33636754,0.2808309952
1097,693,114046440,2,633275570,False,0.719732999801636,6700,6600,6430,0.0397516977664823,0.101399108767509,87.1313781738281,859.291381835938,0.03071242335,101038915584,247254304,21543608320,25071366,0.3028865224
1097,946,114046440,1,633276205,False,0.694363355636597,7650,5490,5680,0.0547384953372181,0.108495868742466,95.350456237793,878.839538574219,0.0422913218,131155394560,318201312,30340640768,34523528,0.3897966072
1097,226,114046440,2,633275235,False,0.997242391109467,5410,5980,6840,0.0800091199326482,0.200253397226334,319.113006591797,1593.54614257812,0.0618155727,201085829120,251989200,80413032448,50461692,0.30868677
1097,614,114046440,2,633275504,False,0.897983372211456,6710,6460,6810,0.0443393804000904,0.118773184716702,118.741523742676,999.7333984375,0.03425689715,94508015616,235447200,27957358592,27964814,0.28842282
1097,467,114046440,2,633275410,False,1,6530,5580,6220,0.346193857908794,0.127389354331681,207.709727390634,1630.51087337977,0.267471653354883,1023142341632,1713991000,356012603360,218344206.820312,2.099638975
1097,63,114046440,3,633276891,False,1,6530,5580,6220,0.0354885945575921,0.220190661526524,452.269279440981,2053.9893758687,0.02741872175,89516863488,101651132,45973684224,22382630,0.1245226367
1097,830,114046440,2,633275670,False,0.999979794025421,6940,5800,6280,0.0417683927258525,0.157133489847183,240.791931152344,1532.40356445312,0.03227053515,111386472960,167649136,40368558080,26343294,0.2053701916
1097,946,114046440,3,633277553,False,0.999629199504852,7070,5760,6350,0.188232942795363,0.186695045876029,324.49340924763,1738.09330464561,0.1454300106,505482799872,635894624,206343614464,118718376,0.7789709144
1097,1097,114046440,2,633275906,False,1,7040,5040,7300,1.57932684193084,0.15896663069725,282.244232177734,1775.49353027344,1.2201983136,4177259338852,6265970688,1768534048768,996080256,7.6758140928
1097,576073704,114046440,3,633276864,False,0.994253814220428,6500,5940,6510,0.0332677696189436,0.13011776093681,276.691572727679,2126.47044289403,0.025702897784375,109701328896,161253600,44617512192,20981957.375,0.19753566
1097,38,114046440,2,633275101,False,0.737819910049438,6410,5610,6050,0.0158819865205708,0.11793091148138,116.421104431152,987.197570800781,0.012270527325,34169823232,84937504,9888518144,10016757,0.1040484424
1097,290,114046440,2,633275974,False,1,7040,5040,7300,0.751909619975206,0.227446856212704,475.00981026247,2088.44306829306,0.58093032165,1916705478756,2085009403.5,990399921152,474228834,2.5541365192875
1097,290,114046440,3,633277757,False,1,7040,5040,7300,0.854492640667124,0.116060102343846,221.952745908933,1912.39488356957,0.660186638663672,2504405204068,4643523979.5,1030642897944,538927868.296875,5.6883168748875
1097,523,114046440,2,633275438,False,0.665722668170929,5370,6650,6540,0.0433840661211848,0.109454229474068,105.875282287598,967.301879882812,0.03351881505,114697535488,249988496,26467602432,27362298,0.3062359076
1097,525,114046440,2,633275439,False,0.97361022233963,7840,5690,6070,0.0337542433615441,0.185725584626198,350.268096923828,1885.94409179688,0.0260787506,92671565824,114624896,40149442560,21288776,0.1404154976
1097,194,114046440,2,633275209,False,1,7190,5490,6710,0.286227300518158,0.282574832439423,634.955017089844,2247.033203125,0.2211410964,715616354304,638851456,405641953280,180523344,0.7825930336
1097,946,114046440,2,633275768,False,0.999629199504852,7070,5760,6350,0.133494447458145,0.26501926779747,554.002746582031,2090.42456054688,0.1031386888,374327405312,317693312,176002973696,84194848,0.3891743072
1097,797,114046440,3,633277428,False,1,7040,5040,7300,0.250785878999001,0.106530890222058,224.633662990766,2108.6246676671,0.19375882085,829800382464,1484738048,333522146304,158170466,1.8188041088
1097,364,114046440,3,633277132,False,1,7420,5570,6700,0.0612265433168268,0.279564610377688,697.363016614342,2494.46099659114,0.047304030375,152614955008,138127408,96324945920,38615535,0.1692060748
1097,194,114046440,3,633276982,False,1,7190,5490,6710,0.339121037044431,0.136415653793274,270.921641598219,1986.00112278007,0.2620071454,906121379840,1567880064,424772640768,213883384,1.9206530784
1097,226,114046440,3,633277008,False,0.997242391109467,5410,5980,6840,0.0858502062273146,0.107436470987645,164.243299062023,1528.74808295695,0.06632843441875,260075106304,503978400,82775075072,54145660.75,0.61737354
1097,290,126190743,2,633630762,False,1,7960,4720,7070,0.766037310875949,0.201069919468188,766.329254262926,3811.25757791021,0.5291101064375,2234679710720,2148141396,1646183594048,431926617.5,2.6314732101
1097,946,126190743,3,633632323,False,1,7820,4750,5940,0.143533641203398,0.127169155103924,234.860064134494,1846.83199273097,0.0991402104,393832079360,636402624,149465561088,80930784,0.7795932144
1097,797,126190743,2,633630434,False,1,7960,4720,7070,0.507280211312512,0.516493499279022,2561.13916015625,4958.70556640625,0.3503838296,1605801558016,553787456,1418326704128,286027616,0.6783896336
1097,194,126190743,2,633630001,False,1,6900,5550,7030,0.178411910741615,0.11103368550539,166.427108764648,1498.88854980469,0.1232310016,400644497408,906001984,150783295488,100596736,1.1098524304
1097,290,126190743,3,633632516,False,1,7960,4720,7070,0.83925358673757,0.10054044336417,356.802401720132,3548.84452247488,0.579681365779687,2745796612096,4706655972,1679346154880,473209278.1875,5.7656535657
1097,797,126190743,3,633632205,False,1,7960,4720,7070,0.552225541703854,0.228332018353748,1056.65880544122,4627.72944880717,0.38142804665,1828450443264,1363671360,1440935350272,311369834,1.670497416
1097,364,126190743,3,633631921,False,0.999989748001099,7590,5630,6750,0.0293843930702118,0.166081404457689,443.167050662188,2668.37248943839,0.020296112375,75823929344,99759844,44210275840,16568255,0.1222058089
1097,946,126190743,2,633630561,False,1,7820,4750,5940,0.105962924431279,0.187763869762421,400.053070068359,2130.61791992188,0.0731897173,280138940416,318201312,127297413120,59746708,0.3897966072
1097,804,126190743,2,633630441,False,1,7960,4720,7070,0.152846151258522,0.967716217041016,6971.5361328125,7204.1123046875,0.10557246,624614653952,89056688,620861915136,86181600,0.1090944428
1097,804,126190743,3,633632212,False,1,7960,4720,7070,0.16560274099242,0.472965907132033,3176.44900529114,6716.02108607038,0.1143835720125,655927664640,197422992,627104066560,93374344.5,0.2418431652
1097,63,120280191,3,633205098,False,0.814043521881104,6500,5850,5890,0.0377148310884664,0.148822796480288,108.656120866354,730.104012531077,0.021435364825,38165994496,117577800,12775547648,17498257,0.144032805
1097,118,120280191,3,633205132,False,0.667405784130096,6290,6200,5740,0.0410119739655469,0.103114719962456,48.8018471769727,473.277211970718,0.02330930826875,32556259328,184532400,9005521984,19028006.75,0.22605219
1097,133,120280191,3,633205146,False,1,5210,6690,5920,0.0581387135962791,0.2086263822089,241.714674444777,1158.60070948623,0.033043354575,51779165184,129294132,31252289024,26974167,0.1583853117
1097,1097,120280191,3,633205861,False,1,5350,6660,5900,3.29151578536599,0.114776230440724,106.051158597193,923.981892330597,1.8707452652,3327989533895.5,13305359360,1411048775680,1527138992,16.299065216
1097,126,120280191,3,633205139,False,0.993207037448883,7720,6820,6120,0.0299641710230471,0.124014011321812,82.7429102372656,667.206143526403,0.0170302482875,26631109632,112102200,9275662272,13902243.5,0.137325195
1097,226,120280191,2,633203461,False,0.999968945980072,5710,5970,6660,0.0741897724461092,0.136704310774803,88.5847473144531,648.002563476562,0.0421660337,65303440544,251793456,22305058816,34421252,0.3084469836
1097,830,120280191,2,633203894,False,0.889905691146851,7180,6290,6230,0.0787363839588189,0.215866923332214,182.006912231445,843.14404296875,0.0447501173,81654865920,169227904,30800648192,36530708,0.2073041824
1097,38,120280191,2,633203321,False,1,5890,5790,5880,0.0545295038271925,0.297877669334412,308.258697509766,1034.84997558594,0.03099204675,49046485432,84932952,26181320704,25299630,0.1040428662
1097,1,120280191,3,633205050,False,0.999938189983368,7610,6690,6490,0.057580897711116,0.275354214207529,328.277076863138,1192.19921077991,0.0327263178375,48123122688,97021800,31850032896,26715361.5,0.118851705
1097,173,120280191,3,633205177,False,0.999978005886078,6080,6840,6530,0.0634533240531418,0.21759497432138,233.245019253643,1071.92282349843,0.0360639332375,53508802048,135296992,31557349504,29439945.5,0.1657388152
1097,523,120280191,3,633205420,False,1,5590,6500,6450,0.189791571360835,0.214601629379221,272.014803222448,1267.53372753648,0.107868747,191112437760,410323632,111614102016,88056120,0.5026464492
1097,1109,120280191,3,633205874,False,1,5220,5630,6210,0.0619803625465409,0.332221286591995,419.95504631023,1264.08229472057,0.035226770075,56664857600,86558412,36350641920,28756547,0.1060340547
1097,614,120280191,2,633203737,False,1,6900,6920,6680,0.284438259176331,0.560501933097839,794.899108886719,1418.19165039062,0.1616615448,237612204032,235447200,187156774912,131968608,0.28842282
1097,830,120280191,3,633205636,False,0.889905691146851,7180,6290,6230,0.0978561365923129,0.134143217302981,100.555740783742,749.614798313828,0.055616899975,109449756672,338455808,34033674496,45401551,0.4146083648
1097,1004,120280191,1,633204361,False,0.596831142902374,7390,6680,5160,0.0222150110797506,0.117444589734077,46.2729949951172,393.99853515625,0.01262598435,18996357120,87759904,4060913664,10306926,0.1075058824
1097,576073704,120280191,2,633205033,False,0.692905843257904,6630,6010,6700,0.0328015108431922,0.157846510410309,101.11156463623,640.56884765625,0.01864286095,32938741760,96414304,9748600832,15218662,0.1181075224
1097,946,120280191,3,633205732,False,0.916175484657288,7290,6190,6360,0.169552966867286,0.123610697117427,83.3307860151124,674.13895365342,0.0963660607,174083252224,636402624,53031930880,78666172,0.7795932144
1097,1004,120280191,3,633205788,False,1,7670,6650,6460,0.143247536585229,0.378654960698225,451.453810159136,1192.25642607896,0.08141527135,113059350528,175519808,79239086080,66461446,0.2150117648
1097,614,120280191,3,633205483,False,1,6900,6920,6680,0.324687936709372,0.319908111032962,407.593663530507,1274.09605906651,0.18453759905,262584281088,470894400,191933573632,150642938,0.57684564
1097,467,120280191,2,633203644,False,1,7670,6650,6460,0.716465380906083,0.218044506332888,239.215315687763,1097.09398191649,0.407205769745605,690214226944,1524518452,364688162767,332412873.261719,1.8675351037
1097,72,120280191,3,633205104,False,0.999991178512573,5150,5700,6110,0.0661145439321561,0.342453369433409,392.151739281004,1145.12448783851,0.037576447475,54154823685.5,89573220,35126294016,30674651,0.1097271945
1097,157,120280191,2,633203748,False,1,5890,5790,5880,0.14330076263165,0.188786474264034,134.707518255056,713.544329805411,0.081445522571875,113503238842,352176400,47440808832,66486140.875,0.43141609
1097,1004,120280191,2,633204044,False,1,7670,6650,6460,0.121032525505478,0.639865338802338,856.634643554688,1338.77331542969,0.068789287,94062993408,87759904,75178172416,56154520,0.1075058824
1097,88,120280191,2,633203353,False,1,5790,6570,6240,0.183721749638778,0.301334470510483,367.180084228516,1218.51342773438,0.1044189412,176917913600,282874880,103866023936,85239952,0.346521728
1097,515,120280191,3,633205416,False,1,5840,5800,5920,0.0450964449465478,0.106794291351363,129.385697463615,1211.54132703521,0.025630732575,54315710464,195919152,25349136128,20923047,0.2400009612
1097,263,120280191,3,633205247,False,0.99821799993515,5120,6250,6070,0.0286482169102714,0.160757880754449,140.130443036395,871.686304763115,0.0162823208625,30547232256,82681424,11586184576,13291690.5,0.1012847444
1097,467,120280191,3,633205391,False,1,7670,6650,6460,0.887536573187704,0.126477345969876,121.408664029609,959.924191155355,0.50443471951878,954598002432,3255788152,395280889897.75,411783444.505127,3.9883404862
1097,194,120280191,2,633203432,False,0.841820955276489,5810,5880,6700,0.215985272719608,0.107864283025265,45.7673797607422,424.305206298828,0.1227560348,165744902144,929028608,42519203840,100209008,1.1380600448
1097,290,120280191,2,633204186,False,1,6900,6920,6680,0.708280458462434,0.128449735940448,117.621496043461,915.700567091808,0.402553838566797,647278323424,2558318832,300913288376,328615378.421875,3.1339405692
1097,946,120280191,2,633203988,False,0.916175484657288,7290,6190,6360,0.120869469127834,0.17623707652092,139.041442871094,788.945495605469,0.0686966133,120930344960,318201312,44243169280,56078868,0.3897966072
1097,118,120280191,2,633203373,False,0.667405784130096,6290,6200,5740,0.0330006455889611,0.165944337844849,86.9827880859375,524.16845703125,0.018756039925,24464109568,92266200,8025571328,15311053,0.113026095
1097,141,120280191,3,633205153,False,1,5350,6660,5900,0.677863013044834,0.181057508687314,187.649041268425,1036.40573997124,0.385265970087646,651818563021.5,1737032808,325952541073,314502832.724609,2.1278651898
1097,272,120280191,3,633205254,False,1,5140,6730,5860,0.062078895352444,0.178437838602569,168.766029769618,945.797321304186,0.0352827715625,52233757696,161413424,27241102720,28802262.5,0.1977314444
1097,331,120280191,2,633203547,False,0.999938189983368,7610,6690,6490,0.125446460832975,0.127325692535074,135.134527861348,1061.32961204293,0.0712979635956055,132921873408,457114492,61771951055,58202419.2617188,0.5599652527
1097,693,120280191,2,633203798,False,0.999995052814484,7080,6900,6490,0.0885780472240751,0.166212946176529,150.566696166992,905.866271972656,0.0503436633,89769279488,247254304,37228265472,41096868,0.3028865224
1097,141,120280191,2,633203396,False,1,5350,6660,5900,0.553257239795915,0.314404227443671,372.036226442795,1183.30542012018,0.314445814413965,499413641357.5,816434508,303743213494,256690460.746094,1.0001322723
1097,223,120280191,2,633203456,False,0.791377127170563,7380,7070,6130,0.0374784260671963,0.13561387360096,61.395450592041,452.722473144531,0.02130100315,25269616640,128221200,7872198144,17388574,0.15707097
1097,525,120280191,2,633203673,False,0.999929070472717,8270,5820,6210,0.045464360673924,0.184024125337601,178.649917602539,970.796203613281,0.02583983885,43886075904,114624896,20477728768,21093746,0.1404154976
1097,980,120280191,3,633205766,False,0.909258723258972,7580,6310,6100,0.0353023491312786,0.137651013959274,99.227313852541,720.861481499142,0.0200642217125,36788882432,118989000,11806958848,16378956.5,0.145761525
1097,157,120280191,3,633205729,False,1,5890,5790,5880,0.181003632431844,0.119224594807092,74.1350233944351,621.809816291575,0.102874089154102,144940907674,704375204,52218872227,83978848.2890625,0.8628596249
1097,38,120280191,3,633205081,False,1,5890,5790,5880,0.0707296944297028,0.193181953311528,168.258516430897,870.984652275262,0.0401994854625,60879466936,169870456,28582150912,32815906.5,0.2080913086
1097,557,120280191,3,633205441,False,0.999938189983368,7610,6690,6490,0.0647292604954185,0.232522320184241,259.193577810606,1114.70407488293,0.0367891164703125,54180875392,129157200,33476716768,30031931.8125,0.15821757
1097,347,120280191,3,633205314,False,0.967351257801056,5880,6040,5810,0.0240364920687578,0.116743463029398,95.5396200611562,818.372331794693,0.013661229859375,27382279168,95525900,9126508192,11152024.375,0.1170192275
1097,525,120280191,3,633205421,False,0.999929070472717,8270,5820,6210,0.0667907649306548,0.135173043035956,108.923454534694,805.807519667364,0.0379607802,64143644672,229249792,24970679296,30988392,0.2808309952
1097,523,120280191,2,633203672,False,1,5590,6500,6450,0.152319796697189,0.440768212080002,650.209899902344,1475.17419433594,0.0865715242,139523031040,160335136,104251490304,70670632,0.1964105416
1097,1097,120280191,2,633204117,False,1,5350,6660,5900,2.74397841799741,0.196941494941711,204.764190673828,1039.72094726562,1.5595503616,2524122907047.5,6464368128,1323671093248,1273102336,7.9188509568
1097,88,120280191,3,633205113,False,1,5790,6570,6240,0.199490546285892,0.153583804263975,176.657271169816,1150.23372429415,0.11338119555,230222958592,602642176,106461122304,92556078,0.7382366656
1097,1097,126710740,2,633375802,False,1,7550,5560,6070,1.00022349550287,0.147945299744606,314.775268554688,2127.64624023438,1.142268792,5562149803044.78,6302764032,1983954288640,932464320,7.7208859392
1097,557,126710740,3,633378004,False,0.797323942184448,7600,6810,6590,0.0132080303988265,0.109686306723327,196.828534508562,1794.46769964681,0.015083749778125,70523591168,112258909,22095756544,12313265.125,0.137517163525
1097,467,126710740,2,633375320,False,1,7550,5560,6070,0.213561953720889,0.15644242657169,443.223679752119,2833.14245032508,0.24389064643125,1324472304640,1272636903,564062811136,199094405.25,1.558980206175
1097,614,126710740,3,633378110,False,0.768948018550873,7200,7010,6590,0.0548249514293648,0.108540020862427,144.649537730752,1332.68389467231,0.0626108378,250966786048,470894400,68114657280,51110888,0.57684564
1097,515,126710740,2,633375342,False,0.647956252098083,5570,6230,5860,0.0256803934747718,0.130902901291847,161.996429443359,1237.53125,0.0293273575,115928653824,182888992,29627363328,23940700,0.2240390152
1097,194,126710740,3,633376899,False,0.995628893375397,7510,5790,6260,0.227960229789013,0.115994775788774,236.288458997154,2037.06121582092,0.2603336729,1321024028672,1832128064,432910716928,212517284,2.2443568784
1097,88,126710740,2,633375035,False,0.679559409618378,6300,6000,6180,0.054898184535469,0.160051271319389,276.282531738281,1726.21264648438,0.062694471,295566835712,319767296,88346116096,51179160,0.3917149376
1097,980,126710740,3,633378824,False,0.996307373046875,7600,5920,6240,0.0105684153494967,0.119620382990431,333.236885909287,2785.78681641527,0.01206927360625,75583037440,82364460,27446876160,9852468.25,0.1008964635
